ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min)
0x9a48,COIMBRES19DEL01,25.0,5.0,11.022298,76.998349,11.032298,77.008349,15-03-2022,10:25,10:30,Cloudy,Low,1,Snack,motorcycle,0.0,No,Urban,12
0xd831,GOARES06DEL03,34.0,4.2,15.56155,73.749092,15.59155,73.779092,15-02-2022,22:10,22:15,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,30
0xa7e5,JAPRES07DEL03,39.0,4.3,26.766536,75.837333,26.826536,75.897333,05-03-2022,19:45,19:50,Stormy,Jam,1,Meal,motorcycle,2.0,No,Metropolitian,33
0xd85,SURRES14DEL01,35.0,4.4,21.157729,72.768726,21.267729,72.878726,31-03-2022,17:30,17:40,Sandstorms,Medium,1,Buffet,scooter,0.0,No,Metropolitian,33
0x7380,BANGRES19DEL02,38.0,4.4,12.914264,77.6784,13.044264,77.8084,25-03-2022,21:55,0.916666667,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,43
0xb34c,BANGRES06DEL02,32.0,4.7,12.979096,77.640625,13.059096,77.720625,04-03-2022,17:20,17:35,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,22
0x1f8d,PUNERES20DEL02,31.0,4.6,18.592718,73.773572,18.722718,73.903572,29-03-2022,17:55,18:10,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,30
0x1e1d,SURRES17DEL01,37.0,4.9,21.149569,72.772697,21.259569,72.882697,25-03-2022,19:15,19:20,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Urban,26
0xda22,KOLRES01DEL02,24.0,4.8,22.514688,88.393294,22.594688,88.473294,12-02-2022,20:15,20:30,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,27
0xceae,LUDHRES20DEL01,20.0,4.6,30.885915,75.788259,30.895915,75.798259,17-02-2022,10:50,10:55,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,15
0x8d67,CHENRES01DEL01,22.0,4.9,13.005801,80.250744,13.015801,80.260744,17-03-2022,09:55,10:10,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,16
0xc20,VADRES01DEL03,24.0,5.0,22.307898,73.167788,22.397898,73.257788,29-03-2022,19:45,19:55,Stormy,Jam,1,Meal,scooter,0.0,No,Urban,19
0xb6c3,JAPRES12DEL02,20.0,4.6,26.902908,75.792934,26.952908,75.842934,28-03-2022,0.875,21:15,Fog,Jam,0,Meal,motorcycle,0.0,No,Urban,26
0x6fe1,HYDRES04DEL01,37.0,4.4,17.411028,78.329645,17.451028,78.369645,24-03-2022,12:30,12:40,Stormy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,32
0x8460,HYDRES07DEL02,31.0,4.8,17.424114,78.347554,17.554114,78.477554,29-03-2022,22:30,22:40,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,21
0x37e7,INDORES11DEL03,27.0,4.8,22.751234,75.88949,22.841234,75.97949,04-04-2022,17:40,17:55,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,18
0x4f69,INDORES04DEL02,24.0,4.3,22.753659,75.903365,22.883659,76.033365,04-04-2022,19:25,19:35,Cloudy,Jam,1,Drinks,scooter,1.0,No,Urban,41
0xdaa4,KNPRES05DEL03,30.0,4.9,26.479108,80.315042,26.569108,80.405042,12-02-2022,17:10,17:20,Fog,Medium,2,Meal,scooter,1.0,Yes,Metropolitian,44
0x48a5,MYSRES15DEL02,30.0,4.8,12.352058,76.60665,12.372058,76.62665,05-04-2022,09:45,0.416666667,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26
0x3bfc,VADRES08DEL01,30.0,4.9,0.0,0.0,0.01,0.01,15-03-2022,10:40,10:50,Cloudy,Low,1,Buffet,scooter,0.0,No,Urban,16
0x8303,JAPRES20DEL02,34.0,4.2,26.956431,75.776649,27.086431,75.906649,27-03-2022,18:30,18:35,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,31
0x5127,JAPRES02DEL03,38.0,5.0,26.914142,75.805704,26.944142,75.835704,26-03-2022,21:20,21:30,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,31
0x222b,MUMRES14DEL02,23.0,4.9,19.1813,72.836191,19.2313,72.886191,01-03-2022,17:50,17:55,Sunny,Medium,2,Buffet,scooter,0.0,No,Urban,17
0xd8a7,BHPRES04DEL03,30.0,5.0,23.184992,77.417227,23.244992,77.477227,15-02-2022,22:20,22:35,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29
0x4b61,JAPRES03DEL01,39.0,4.6,26.913483,75.803139,27.023483,75.913139,18-03-2022,23:25,23:30,Fog,Low,0,Drinks,motorcycle,1.0,No,Urban,37
0x8f3b,SURRES15DEL02,36.0,3.6,21.160522,72.771477,21.240522,72.851477,02-04-2022,17:55,18:10,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,39
0xc6de,LUDHRES010DEL01,21.0,4.9,30.89286,75.822199,30.96286,75.892199,16-02-2022,20:50,21:05,Sandstorms,Jam,2,Drinks,scooter,0.0,No,Metropolitian,15
0x470b,CHENRES07DEL01,33.0,4.7,13.081878,80.248519,13.151878,80.318519,31-03-2022,17:55,18:10,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26
0x9fb9,VADRES12DEL02,31.0,4.9,0.0,0.0,0.05,0.05,21-03-2022,21:35,21:40,Stormy,Jam,0,Drinks,motorcycle,3.0,No,Urban,49
0xb749,CHENRES03DEL02,37.0,4.6,13.091809,80.219104,13.221809,80.349104,12-03-2022,18:55,19:05,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,44
0x5109,PUNERES03DEL01,33.0,4.9,18.554382,73.798206,18.664382,73.908206,31-03-2022,0.75,18:10,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,49
0x67e0,CHENRES010DEL03,21.0,4.6,13.066762,80.251865,13.126762,80.311865,05-04-2022,20:40,20:55,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Urban,29
0x49ed,HYDRES08DEL02,24.0,4.8,17.438263,78.397865,17.568263,78.527865,27-03-2022,18:50,19:05,Stormy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,29
0x64c4,BANGRES01DEL03,39.0,4.9,12.933284,77.615428,12.963284,77.645428,28-03-2022,22:55,0.958333333,Sunny,Low,1,Buffet,scooter,1.0,No,Urban,19
0xb9ac,VADRES01DEL03,31.0,4.7,22.307898,73.167788,22.337898,73.197788,26-03-2022,22:30,22:45,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,25
0x4632,CHENRES08DEL03,37.0,4.6,13.022394,80.242439,13.112394,80.332439,10-03-2022,17:45,17:50,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Urban,26
0x5809,BANGRES09DEL01,23.0,4.8,12.934179,77.615797,13.004179,77.685797,25-03-2022,22:55,23:05,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20
0xd02f,BHPRES03DEL03,25.0,4.7,23.214294,77.435361,23.244294,77.465361,11-02-2022,17:45,0.75,Sunny,Medium,1,Buffet,scooter,0.0,No,Metropolitian,19
0x6225,HYDRES12DEL03,25.0,4.9,17.429585,78.392621,17.459585,78.422621,07-03-2022,21:20,21:30,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,18
0x98d4,CHENRES18DEL02,21.0,5.0,12.981615,80.231598,13.001615,80.251598,01-03-2022,08:40,08:55,Windy,Low,2,Snack,scooter,1.0,No,Urban,11
0xdee7,LUDHRES15DEL03,34.0,4.4,30.899584,75.809346,31.039584,75.949346,14-02-2022,21:15,21:30,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Urban,42
0xa9ed,RANCHIRES05DEL01,25.0,4.8,23.355164,85.324097,23.465164,85.434097,18-03-2022,22:20,22:25,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,23
0x4107,SURRES07DEL02,29.0,4.9,21.170798,72.790489,21.190798,72.810489,05-03-2022,0.416666667,10:15,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,16
0x4398,VADRES11DEL02,28.0,5.0,22.308096,73.167753,22.358096,73.217753,11-03-2022,19:15,19:20,Stormy,Jam,0,Snack,motorcycle,0.0,No,Urban,35
0x4907,BANGRES02DEL03,34.0,4.6,12.970221,77.645396,13.000221,77.675396,26-03-2022,19:55,20:10,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,34
0x87c9,RANCHIRES15DEL01,29.0,4.9,23.369746,85.33982,23.379746,85.34982,09-03-2022,09:45,0.416666667,Windy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,14
0x8d38,VADRES06DEL01,27.0,4.6,22.31279,73.170283,22.32279,73.180283,21-03-2022,11:25,11:40,Stormy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,26
0x4d33,MYSRES06DEL03,27.0,4.8,12.323994,76.626167,12.353994,76.656167,21-03-2022,21:45,21:50,Fog,Jam,2,Buffet,scooter,0.0,No,Urban,24
0x30e3,BANGRES14DEL01,37.0,5.0,12.949934,77.699386,13.059934,77.809386,12-03-2022,22:40,22:45,Windy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,20
0x65b6,CHENRES02DEL01,25.0,4.6,13.086438,80.220672,13.096438,80.230672,26-03-2022,10:40,10:55,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23
0x3cf7,PUNERES06DEL03,23.0,4.9,18.546258,73.904337,18.576258,73.934337,01-04-2022,19:20,19:30,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,15
0x706c,RANCHIRES03DEL01,31.0,4.1,0.0,0.0,0.04,0.04,07-03-2022,15:50,0.666666667,Windy,Medium,2,Drinks,scooter,,No,Metropolitian,31
0x8fa5,CHENRES01DEL02,21.0,4.9,13.005801,80.250744,13.055801,80.300744,28-03-2022,19:50,19:55,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,26
0x3cba,MYSRES12DEL01,25.0,4.9,12.284747,76.625861,12.294747,76.635861,30-03-2022,09:25,09:35,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22
0xbbdb,MYSRES08DEL01,34.0,5.0,12.297954,76.665169,12.337954,76.705169,03-04-2022,16:30,16:35,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,17
0x4f7e,SURRES04DEL03,25.0,4.8,21.173493,72.801953,21.233493,72.861953,05-03-2022,17:20,17:30,Sunny,Medium,1,Snack,scooter,0.0,No,Urban,12
0x151e,CHENRES06DEL01,31.0,4.9,13.054347,80.257221,13.164347,80.367221,08-03-2022,17:40,17:50,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,30
0x6e87,BANGRES17DEL02,34.0,4.6,12.972532,77.608179,13.022532,77.658179,01-03-2022,18:10,18:20,Stormy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,26
0xc2b0,AGRRES18DEL02,26.0,4.9,27.161694,78.034714,27.181694,78.054714,17-02-2022,11:30,11:40,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,27
0xc37a,KOCRES09DEL01,,,10.000706,76.349516,10.040706,76.389516,15-02-2022,,0.625,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,36
0x3918,COIMBRES01DEL02,37.0,3.7,11.016298,76.972076,11.146298,77.102076,02-03-2022,19:55,0.833333333,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,41
0x813c,COIMBRES08DEL03,38.0,4.9,11.001852,76.976268,11.091852,77.066268,04-03-2022,17:35,17:45,Fog,Medium,1,Drinks,scooter,1.0,No,Urban,31
0xa5bb,CHENRES17DEL02,20.0,4.6,13.045479,80.23311,13.095479,80.28311,19-03-2022,18:10,18:15,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,17
0xb18b,RANCHIRES11DEL02,20.0,4.5,23.359194,85.325447,23.409194,85.375447,11-03-2022,21:45,21:55,Windy,Jam,2,Meal,scooter,0.0,No,Metropolitian,19
0x8b0c,INDORES15DEL01,33.0,4.9,22.760072,75.892574,22.770072,75.902574,26-03-2022,11:15,11:20,Cloudy,High,2,Buffet,motorcycle,2.0,No,Metropolitian,34
0x6701,MYSRES13DEL02,29.0,4.9,12.310972,76.659264,12.360972,76.709264,05-04-2022,22:40,22:45,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,21
0x7a6b,PUNERES06DEL01,28.0,4.5,18.546258,73.904337,18.656258,74.014337,31-03-2022,20:30,20:35,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,21
0x5ca8,MUMRES07DEL01,38.0,4.0,19.091458,72.827808,19.101458,72.837808,19-03-2022,08:50,09:05,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,31
0xaac0,MYSRES17DEL03,36.0,4.7,12.326356,76.619103,12.356356,76.649103,05-04-2022,18:15,18:30,Sunny,Medium,1,Drinks,scooter,1.0,No,Metropolitian,23
0xc5f5,KNPRES09DEL03,25.0,4.9,26.473698,80.352677,26.533698,80.412677,15-02-2022,18:20,18:30,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,29
0x974f,SURRES12DEL01,29.0,4.4,21.183434,72.814492,21.193434,72.824492,01-03-2022,09:55,10:05,Stormy,Low,0,Meal,motorcycle,0.0,No,Urban,26
0x95da,CHENRES11DEL01,39.0,4.8,13.064181,80.236442,13.134181,80.306442,08-03-2022,21:40,21:55,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Urban,36
0x5998,HYDRES01DEL02,34.0,4.9,17.410371,78.437225,17.430371,78.457225,13-03-2022,10:15,10:25,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,26
0x1079,RANCHIRES11DEL01,,,23.359194,85.325447,23.369194,85.335447,07-03-2022,,10:10,Cloudy,Low,1,Drinks,motorcycle,0.0,No,,18
0x68c7,MUMRES18DEL02,30.0,4.8,19.1093,72.825451,19.1593,72.875451,01-04-2022,21:40,21:55,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,30
0x9398,BANGRES15DEL02,24.0,4.8,12.975377,77.696664,13.025377,77.746664,03-03-2022,18:35,18:40,Sunny,Medium,2,Meal,scooter,0.0,No,Metropolitian,13
0x8220,MUMRES05DEL01,37.0,4.7,18.927584,72.832585,18.937584,72.842585,09-03-2022,11:15,11:20,Fog,High,2,Meal,electric_scooter,1.0,No,Metropolitian,31
0xdd4f,KOLRES01DEL02,38.0,4.9,22.514688,88.393294,22.534688,88.413294,11-02-2022,11:40,11:50,Sunny,High,2,Drinks,motorcycle,0.0,No,Metropolitian,17
0xb92d,SURRES12DEL03,24.0,4.5,21.183434,72.814492,21.213434,72.844492,03-04-2022,19:15,19:30,Sunny,Jam,0,Meal,motorcycle,2.0,Yes,Semi-Urban,45
0x4710,INDORES12DEL02,28.0,4.7,22.74806,75.8934,22.82806,75.9734,23-03-2022,23:20,23:30,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24
0x574f,BANGRES05DEL02,28.0,4.8,12.970324,77.645748,12.990324,77.665748,28-03-2022,10:40,10:55,Sunny,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,23
0x7eb8,SURRES16DEL01,33.0,4.8,21.160437,72.774209,21.170437,72.784209,01-04-2022,10:20,10:30,Cloudy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,16
0xd45b,LUDHRES04DEL02,21.0,4.5,30.914057,75.83982,30.964057,75.88982,13-02-2022,21:40,21:45,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,21
0x4ec1,MUMRES07DEL01,31.0,5.0,19.091458,72.827808,19.161458,72.897808,27-03-2022,21:40,21:55,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,42
0x1236,MYSRES07DEL01,36.0,4.4,12.325461,76.632278,12.365461,76.672278,13-03-2022,12:40,12:55,Cloudy,High,2,Meal,scooter,1.0,No,Metropolitian,39
0x53d0,VADRES11DEL02,29.0,5.0,22.308096,73.167753,22.388096,73.247753,02-04-2022,19:55,0.833333333,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,41
0x1cf3,SURRES11DEL03,35.0,4.7,21.157735,72.768778,21.247735,72.858778,23-03-2022,22:20,22:35,Cloudy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,30
0xb023,JAPRES03DEL03,26.0,4.7,26.913483,75.803139,27.003483,75.893139,14-03-2022,19:20,19:35,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Urban,17
0xb2e6,JAPRES03DEL03,29.0,4.2,26.913483,75.803139,27.003483,75.893139,29-03-2022,21:45,0.916666667,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,32
0xdd3b,DEHRES02DEL02,27.0,4.8,0.0,0.0,0.02,0.02,13-02-2022,09:15,09:30,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,11
0x75b1,INDORES05DEL02,21.0,4.8,22.727021,75.884167,22.747021,75.904167,30-03-2022,11:25,11:30,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,20
0x873f,BANGRES13DEL01,24.0,5.0,12.935662,77.61413,12.945662,77.62413,03-04-2022,10:35,10:40,Fog,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,11
0xb85f,BANGRES18DEL02,21.0,5.0,12.913041,77.683237,12.933041,77.703237,03-04-2022,09:55,10:05,Fog,Low,1,Buffet,motorcycle,0.0,No,Urban,13
0xa2c7,CHENRES05DEL01,33.0,4.7,13.058616,80.264151,13.168616,80.374151,23-03-2022,21:30,21:35,Fog,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,48
0xd48a,KOCRES01DEL03,37.0,4.7,9.979363,76.285001,10.009363,76.315001,13-02-2022,18:55,0.791666667,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,30
0xca8,MYSRES01DEL03,33.0,4.6,12.311072,76.654878,12.371072,76.714878,11-03-2022,20:50,20:55,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,28
0xaca8,BANGRES12DEL02,23.0,4.7,12.939496,77.625999,12.959496,77.645999,28-03-2022,11:50,12:05,Fog,High,2,Meal,electric_scooter,0.0,No,Metropolitian,28
0x2d94,VADRES08DEL02,29.0,4.7,0.0,0.0,0.08,0.08,31-03-2022,17:20,17:30,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,22
0x2a66,JAPRES05DEL02,24.0,4.8,26.905287,75.794592,26.985287,75.874592,04-03-2022,17:55,18:10,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32
0xdfad,KOCRES15DEL02,34.0,4.9,10.027364,76.308258,10.047364,76.328258,13-02-2022,09:25,09:40,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,28
0x1cfd,CHENRES07DEL01,32.0,4.5,13.081878,80.248519,13.191878,80.358519,31-03-2022,22:20,22:30,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,32
0x7894,PUNERES04DEL03,34.0,4.6,18.51421,73.838429,18.57421,73.898429,01-04-2022,21:55,0.916666667,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,46
0x3559,BANGRES16DEL01,39.0,4.4,13.029198,77.570997,13.099198,77.640997,06-03-2022,17:35,17:45,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,37
0xa7ec,MUMRES15DEL02,24.0,4.7,19.176269,72.836721,19.226269,72.886721,01-04-2022,22:35,22:45,Fog,Low,2,Drinks,motorcycle,1.0,No,Urban,18
0x4db3,RANCHIRES07DEL03,25.0,5.0,23.359407,85.325055,23.389407,85.355055,03-04-2022,19:40,19:45,Windy,Jam,2,Snack,scooter,,No,Metropolitian,12
0x643e,HYDRES13DEL02,34.0,5.0,17.431477,78.40035,17.561477,78.53035,06-03-2022,21:15,21:30,Windy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,26
0x61bc,COIMBRES02DEL02,21.0,4.5,11.022477,76.995667,11.072477,77.045667,28-03-2022,19:40,19:55,Windy,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,28
0x1834,JAPRES04DEL03,39.0,4.2,26.902328,75.794257,26.992328,75.884257,16-03-2022,20:50,21:05,Cloudy,Jam,2,Meal,scooter,0.0,No,Metropolitian,35
0xc620,GOARES06DEL02,21.0,4.5,15.56155,73.749092,15.69155,73.879092,16-02-2022,22:40,22:50,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,13
0x5f2c,VADRES07DEL01,27.0,5.0,0.0,0.0,0.11,0.11,06-04-2022,21:45,0.916666667,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,12
0x14d6,PUNERES11DEL01,32.0,4.9,18.533811,73.899315,18.643811,74.009315,23-03-2022,18:20,18:35,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,25
0x7714,MUMRES08DEL01,37.0,4.2,19.065838,72.832658,19.105838,72.872658,03-03-2022,12:20,12:30,Sandstorms,High,0,Snack,motorcycle,1.0,No,Urban,43
0x715e,MUMRES01DEL03,29.0,4.4,19.12663,72.829976,19.18663,72.889976,03-03-2022,23:10,23:15,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23
0xd99d,BHPRES20DEL02,33.0,3.7,23.235123,77.398886,23.315123,77.478886,16-02-2022,21:10,21:15,Stormy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,44
0x79a3,RANCHIRES19DEL03,34.0,4.4,23.333017,85.3172,23.363017,85.3472,07-03-2022,20:45,20:55,Fog,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,36
0x5922,PUNERES13DEL01,26.0,4.7,18.56245,73.916619,18.63245,73.986619,14-03-2022,17:15,17:25,Sunny,Medium,1,Drinks,scooter,0.0,No,Metropolitian,15
0xbca,PUNERES11DEL01,,,18.533811,73.899315,18.543811,73.909315,01-04-2022,,09:50,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,17
0x32ec,PUNERES13DEL03,39.0,4.6,18.56245,73.916619,18.62245,73.976619,01-04-2022,18:30,18:45,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,22
0x8973,COIMBRES15DEL01,32.0,4.3,11.006686,76.951736,11.046686,76.991736,21-03-2022,16:20,16:25,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,35
0xdc6c,BHPRES09DEL02,29.0,4.6,0.0,0.0,0.08,0.08,12-02-2022,18:55,19:10,Stormy,Medium,1,Snack,scooter,1.0,No,Urban,18
0xe1dc,KNPRES02DEL02,30.0,5.0,26.471617,80.313564,26.601617,80.443564,12-02-2022,17:50,0.75,Stormy,Medium,2,Buffet,motorcycle,0.0,No,Urban,21
0x157e,MYSRES18DEL01,27.0,4.8,12.337928,76.617889,12.377928,76.657889,19-03-2022,16:45,16:55,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,14
0xa8d3,JAPRES19DEL02,39.0,4.6,26.913726,75.75282,27.043726,75.88282,29-03-2022,23:45,23:55,Windy,Low,0,Snack,motorcycle,,No,Metropolitian,27
0x523b,SURRES09DEL02,30.0,4.6,21.175975,72.795503,21.225975,72.845503,19-03-2022,17:35,17:45,Fog,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,19
0x4133,VADRES19DEL01,30.0,4.7,22.311844,73.165081,22.321844,73.175081,21-03-2022,0.5,12:15,Sunny,High,1,Meal,scooter,1.0,No,Urban,21
0xadbc,CHENRES08DEL01,37.0,5.0,13.022394,80.242439,13.062394,80.282439,30-03-2022,0.666666667,16:10,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,34
0x7143,VADRES03DEL03,33.0,5.0,22.32,73.17,22.38,73.23,28-03-2022,17:50,17:55,Sandstorms,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,34
0x57f1,CHENRES14DEL03,22.0,4.8,13.026279,80.174568,13.086279,80.234568,30-03-2022,21:50,22:05,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,11
0x58f7,HYDRES07DEL01,22.0,3.3,17.424114,78.347554,17.494114,78.417554,31-03-2022,22:25,22:40,Sunny,Low,2,Meal,electric_scooter,0.0,No,Urban,31
0x88e8,SURRES14DEL03,27.0,5.0,21.157729,72.768726,21.187729,72.798726,09-03-2022,18:30,18:35,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,17
0x6384,SURRES02DEL01,29.0,4.8,21.186608,72.794136,21.226608,72.834136,19-03-2022,14:10,14:20,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,27
0x42d6,BANGRES08DEL03,22.0,4.6,12.906229,77.596791,12.966229,77.656791,13-03-2022,22:45,0.958333333,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,19
0x6ca,BANGRES17DEL03,30.0,4.0,12.972532,77.608179,13.002532,77.638179,26-03-2022,20:30,20:40,Fog,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,38
0xe076,AGRRES02DEL03,38.0,4.1,0.0,0.0,0.09,0.09,16-02-2022,20:15,20:25,Sandstorms,Jam,2,Snack,scooter,2.0,No,Metropolitian,38
0xc5bd,LUDHRES15DEL01,20.0,4.5,30.899584,75.809346,30.909584,75.819346,17-02-2022,0.416666667,10:05,Sandstorms,Low,1,Snack,scooter,0.0,,Urban,11
0x849f,SURRES06DEL01,29.0,4.6,21.185047,72.80859,21.295047,72.91859,25-03-2022,20:25,20:30,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,38
0x3f8c,COIMBRES01DEL02,29.0,3.4,11.016298,76.972076,11.096298,77.052076,20-03-2022,23:20,23:25,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,43
0x4971,JAPRES12DEL01,29.0,4.7,26.902908,75.792934,26.912908,75.802934,26-03-2022,11:25,11:40,Fog,High,1,Meal,motorcycle,1.0,No,Metropolitian,21
0x6323,MYSRES02DEL03,26.0,4.8,12.304569,76.643622,12.334569,76.673622,01-03-2022,17:10,17:25,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,29
0xa75f,MYSRES010DEL01,38.0,4.4,12.321214,76.621094,12.431214,76.731094,04-04-2022,21:30,21:40,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,32
0xa76c,RANCHIRES03DEL02,30.0,4.3,0.0,0.0,0.13,0.13,20-03-2022,19:25,19:35,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35
0x8eae,INDORES19DEL02,32.0,4.9,22.745536,75.893106,22.825536,75.973106,08-03-2022,18:40,18:55,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,27
0x1d77,HYDRES04DEL02,30.0,5.0,17.411028,78.329645,17.491028,78.409645,29-03-2022,23:10,23:15,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,20
0x50c1,SURRES12DEL02,35.0,4.2,21.183434,72.814492,21.203434,72.834492,05-04-2022,11:25,11:40,Windy,High,1,Drinks,motorcycle,2.0,No,Metropolitian,34
0xa1bd,SURRES16DEL03,22.0,4.7,21.160437,72.774209,21.250437,72.864209,23-03-2022,21:40,21:50,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,19
0x8f6f,MUMRES18DEL02,35.0,4.8,19.1093,72.825451,19.1293,72.845451,26-03-2022,11:55,0.5,Sandstorms,High,1,Snack,motorcycle,1.0,No,Metropolitian,26
